,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,CPI
197367,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-84,47.91495
197368,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-84,48.09078
197369,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-84,48.14833
197370,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-84,48.38424
197371,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-84,48.41194
197372,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-84,48.56432
197373,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-84,48.74151
197374,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-84,48.94613
197375,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-84,49.10588
197376,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-84,49.06108
197377,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-85,49.16623
197378,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-85,49.47996
197379,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-85,49.60712
197380,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-85,49.78978
197381,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-85,50.08137
197382,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-85,50.35493
197383,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-85,50.66512
197384,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-85,50.73576
197385,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-85,50.85212
197386,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-85,51.0613
197387,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-85,51.18351
197388,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-85,51.31678
197389,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-86,51.4131
197390,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-86,51.78215
197391,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-86,52.1748
197392,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-86,52.44329
197393,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-86,52.88391
197394,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-86,52.99014
197395,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-86,53.40619
197396,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-86,53.47514
197397,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-86,53.47841
197398,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-86,53.90366
197399,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-86,54.09939
197400,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-86,54.2102
197401,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-87,54.23757
197402,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-87,54.4382
197403,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-87,54.56956
197404,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-87,54.94608
197405,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-87,55.24771
197406,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-87,55.23355
197407,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-87,55.60582
197408,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-87,55.83272
197409,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-87,55.8664
197410,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-87,56.07493
197411,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-87,56.32822
197412,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-87,56.4678
197413,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-88,56.44585
197414,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-88,56.86362
197415,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-88,57.36343
197416,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-88,57.44868
197417,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-88,57.74672
197418,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-88,57.86827
197419,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-88,58.18233
197420,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-88,58.34971
197421,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-88,58.48112
197422,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-88,58.93547
197423,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-88,59.16139
197424,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-88,59.23987
197425,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-89,59.4591
197426,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-89,59.85094
197427,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-89,60.23989
197428,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-89,60.34574
197429,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-89,60.88524
197430,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-89,61.0849
197431,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-89,61.49309
197432,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-89,61.68238
197433,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-89,61.86741
197434,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-89,62.16583
197435,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-89,62.35834
197436,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-89,62.46985
197437,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-90,62.62979
197438,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-90,62.96408
197439,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-90,63.19709
197440,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-90,63.2723
197441,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-90,63.60369
197442,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-90,63.67908
197443,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-90,63.94022
197444,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-90,64.17529
197445,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-90,64.35178
197446,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-90,64.74841
197447,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-90,65.03495
197448,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-90,65.0278
197449,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-91,66.60002
197450,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-91,66.9967
197451,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-91,67.48315
197452,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-91,67.52731
197453,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-91,67.75666
197454,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-91,67.86373
197455,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-91,67.98369
197456,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-91,68.28873
197457,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-91,68.25449
197458,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-91,68.42393
197459,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-91,68.706
197460,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-91,68.49462
197461,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-92,68.61214
197462,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-92,68.76323
197463,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-92,69.03647
197464,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-92,69.08089
197465,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-92,69.13055
197466,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-92,69.12521
197467,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-92,69.23204
197468,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-92,69.33047
197469,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-92,69.44591
197470,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-92,69.59367
197471,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-92,69.90021
197472,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-92,69.85868
197473,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-93,70.02106
197474,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-93,70.28612
197475,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-93,70.295
197476,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-93,70.3241
197477,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-93,70.35114
197478,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-93,70.28149
197479,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-93,70.52306
197480,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-93,70.7408
197481,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-93,70.7784
197482,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-93,71.01572
197483,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-93,71.3628
197484,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-93,71.16964
197485,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-94,71.17717
197486,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-94,70.46201
197487,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-94,70.55749
197488,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-94,70.50353
197489,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-94,70.24169
197490,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-94,70.30667
197491,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-94,70.4818
197492,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-94,70.57658
197493,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-94,70.86855
197494,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-94,70.75747
197495,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-94,71.13786
197496,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-94,71.26012
197497,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-95,71.36789
197498,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-95,71.6862
197499,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-95,71.87479
197500,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-95,71.98322
197501,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-95,72.1525
197502,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-95,72.13583
197503,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-95,72.40192
197504,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-95,72.43635
197505,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-95,72.57201
197506,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-95,72.54328
197507,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-95,72.87473
197508,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-95,72.52623
197509,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-96,72.66871
197510,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-96,72.78736
197511,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-96,73.05302
197512,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-96,73.03101
197513,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-96,73.19993
197514,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-96,73.21105
197515,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-96,73.42001
197516,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-96,73.46154
197517,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-96,73.5645
197518,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-96,73.54314
197519,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-96,73.86113
197520,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-96,73.85753
197521,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-97,73.9651
197522,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-97,74.10259
197523,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-97,74.25319
197524,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-97,74.41264
197525,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-97,74.45578
197526,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-97,74.58907
197527,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-97,74.58523
197528,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-97,74.64447
197529,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-97,74.75998
197530,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-97,74.79472
197531,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-97,74.64931
197532,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-97,74.58488
197533,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-98,74.89555
197534,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-98,75.25683
197535,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-98,75.39917
197536,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-98,75.32591
197537,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-98,75.46759
197538,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-98,75.46372
197539,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-98,75.58845
197540,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-98,75.69993
197541,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-98,75.73857
197542,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-98,75.9917
197543,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-98,75.84203
197544,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-98,75.62302
197545,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-99,75.62794
197546,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-99,75.87294
197547,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-99,76.17787
197548,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-99,76.40908
197549,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-99,76.53795
197550,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-99,76.74473
197551,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-99,76.83425
197552,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-99,76.923
197553,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-99,77.23181
197554,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-99,77.22716
197555,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-99,77.11591
197556,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-99,76.99498
197557,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-00,76.79704
197558,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-00,77.22162
197559,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-00,77.5602
197560,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-00,77.53577
197561,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-00,77.73786
197562,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-00,77.93468
197563,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-00,78.09805
197564,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-00,78.20593
197565,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-00,78.38882
197566,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-00,78.52151
197567,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-00,78.55152
197568,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-00,78.59583
197569,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-01,78.40334
197570,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-01,78.85983
197571,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-01,78.9286
197572,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-01,79.28004
197573,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-01,79.50211
197574,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-01,79.71334
197575,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-01,79.9351
197576,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-01,80.07211
197577,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-01,80.16527
197578,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-01,80.09371
197579,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-01,79.84772
197580,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-01,79.90003
197581,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-02,79.76738
197582,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-02,80.2628
197583,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-02,80.69913
197584,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-02,81.10059
197585,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-02,81.43964
197586,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-02,81.68866
197587,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-02,82.18424
197588,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-02,82.40999
197589,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-02,82.47604
197590,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-02,82.61899
197591,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-02,82.81254
197592,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-02,82.87407
197593,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-03,82.8343
197594,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-03,83.28863
197595,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-03,83.37811
197596,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-03,83.44428
197597,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-03,83.69202
197598,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-03,83.49036
197599,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-03,83.56165
197600,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-03,83.63995
197601,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-03,83.96654
197602,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-03,84.11734
197603,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-03,84.36955
197604,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-03,84.27451
197605,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-04,84.20895
197606,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-04,84.24606
197607,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-04,84.53739
197608,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-04,84.60273
197609,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-04,84.7468
197610,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-04,84.77915
197611,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-04,84.85938
197612,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-04,84.69392
197613,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-04,85.03928
197614,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-04,84.96444
197615,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-04,85.41014
197616,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-04,85.43043
197617,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-05,85.28092
197618,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-05,85.52433
197619,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-05,85.77221
197620,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-05,85.61289
197621,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-05,85.892
197622,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-05,85.92691
197623,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-05,85.82511
197624,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-05,85.94001
197625,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-05,86.19949
197626,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-05,86.18878
197627,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-05,86.59031
197628,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-05,86.56899
197629,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-06,86.13248
197630,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-06,86.50323
197631,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-06,86.86926
197632,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-06,86.67939
197633,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-06,87.01505
197634,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-06,86.88346
197635,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-06,86.61074
197636,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-06,86.85646
197637,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-06,87.52975
197638,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-06,87.75037
197639,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-06,87.851
197640,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-06,87.76785
197641,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-07,87.79585
197642,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-07,88.17035
197643,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-07,88.33346
197644,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-07,88.56827
197645,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-07,88.7731
197646,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-07,88.75883
197647,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-07,88.96732
197648,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-07,89.05489
197649,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-07,89.40504
197650,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-07,89.33021
197651,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-07,89.34447
197652,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-07,89.25149
197653,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-08,88.81841
197654,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-08,89.14523
197655,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-08,89.22045
197656,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-08,89.35542
197657,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-08,89.54752
197658,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-08,89.57744
197659,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-08,89.52427
197660,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-08,89.77769
197661,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-08,90.10534
197662,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-08,90.16064
197663,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-08,91.00002
197664,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-08,90.8707
197665,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-09,90.3698
197666,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-09,90.77749
197667,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-09,90.94593
197668,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-09,91.15747
197669,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-09,91.41319
197670,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-09,91.37551
197671,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-09,91.37093
197672,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-09,91.2272
197673,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-09,91.56026
197674,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-09,91.7406
197675,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-09,91.79531
197676,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-09,91.54761
197677,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-10,91.51464
197678,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-10,92.12753
197679,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-10,91.85691
197680,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-10,92.18537
197681,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-10,92.34082
197682,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-10,92.39471
197683,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-10,92.56335
197684,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-10,92.56183
197685,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-10,92.89227
197686,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-10,93.29547
197687,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-10,93.25579
197688,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-10,92.9164
197689,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-11,92.9026
197690,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-11,93.12489
197691,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-11,93.65054
197692,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-11,93.42771
197693,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-11,94.05155
197694,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-11,93.44724
197695,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-11,93.45503
197696,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-11,93.81902
197697,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-11,94.41463
197698,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-11,94.5822
197699,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-11,94.75916
197700,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-11,94.17167
197701,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-12,94.29714
197702,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-12,94.64555
197703,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-12,94.99722
197704,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-12,95.37055
197705,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-12,95.44697
197706,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-12,95.14243
197707,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-12,94.87601
